unique_day,source_file,file_name,date_time_original,unique_id,nest,classification,camera_start,camera_stop,cohort,camera,date
2023:03:16_A2_N7,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:16 09:00:05 _Salvins_A2.JPG,2023:03:16 09:00:05 _Salvins_A2.JPG,2023:03:16 09:00:05,2023_A2_N7,N7,NC,2022-11-11,2023-04-29,2023,A2,2023:03:16
2023:03:16_A2_N8,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:16 09:00:05 _Salvins_A2.JPG,2023:03:16 09:00:05 _Salvins_A2.JPG,2023:03:16 09:00:05,2023_A2_N8,N8,NC,2022-11-11,2023-04-29,2023,A2,2023:03:16
2023:03:16_A2_N9,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:16 09:00:05 _Salvins_A2.JPG,2023:03:16 09:00:05 _Salvins_A2.JPG,2023:03:16 09:00:05,2023_A2_N9,N9,NC,2022-11-11,2023-04-29,2023,A2,2023:03:16
2023:03:17_A2_N1,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N1,N1,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N10,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N10,N10,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N11,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N11,N11,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N12,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N12,N12,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N13,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N13,N13,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N14,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N14,N14,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N15,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N15,N15,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N16,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N16,N16,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N17,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N17,N17,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N18,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N18,N18,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N19,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N19,N19,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N2,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N2,N2,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N20,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N20,N20,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N21,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N21,N21,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N22,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N22,N22,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N23,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N23,N23,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N24,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N24,N24,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N25,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N25,N25,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N26,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N26,N26,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N27,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N27,N27,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N28,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N28,N28,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N29,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N29,N29,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N3,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N3,N3,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N30,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N30,N30,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N31,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N31,N31,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N32,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N32,N32,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N33,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N33,N33,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N34,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N34,N34,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N4,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N4,N4,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N5,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N5,N5,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N6,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N6,N6,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N7,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N7,N7,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N8,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N8,N8,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:17_A2_N9,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05 _Salvins_A2.JPG,2023:03:17 10:00:05,2023_A2_N9,N9,NC,2022-11-11,2023-04-29,2023,A2,2023:03:17
2023:03:18_A2_N1,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N1,N1,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N10,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N10,N10,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N12,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N12,N12,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N16,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N16,N16,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N17,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N17,N17,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N19,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N19,N19,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N2,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N2,N2,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N20,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N20,N20,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N21,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N21,N21,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N23,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N23,N23,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N25,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N25,N25,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N26,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N26,N26,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N27,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N27,N27,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N28,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N28,N28,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N29,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N29,N29,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N3,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N3,N3,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N30,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N30,N30,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N31,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N31,N31,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N5,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N5,N5,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
2023:03:18_A2_N8,/Volumes/Team Toroa/Albatross_Camera_Traps/Tagged_Images/Salvins/Nest_Survival/2023_Salvin's_Bounties/A2/2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06 _Salvins_A2.JPG,2023:03:18 11:00:06,2023_A2_N8,N8,PG,2022-11-11,2023-04-29,2023,A2,2023:03:18
